# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_efld           14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.912087783965e+04       6.809427892292e-08       4.242500289380e+00       2.491520282699e+04       1.152535235596e+04       1.162745562045e-01       1.142414568287e+09       2.445394985031e+00       2.656177882596e+08       2.387377410343e+06       1.304432156214e+07       2.985121549152e-08       1.559717222374e+08       1.837461224405e+08       6.207673319100e+08       6.207673319100e+08       1.653851424571e+08      -1.506023792425e+08       5.012547434419e-03       7.711457824240e-02 
       9.843160768363e+04       6.901383288366e-08       4.270348874425e+00       2.458714531112e+04       1.152532450738e+04       1.170884809272e-01       1.134467745661e+09       2.461419265432e+00       2.583063212878e+08       2.337919153301e+06       1.277408803896e+07       2.985121549152e-08       1.524211090178e+08       1.786882770521e+08       6.045277145499e+08       6.045277145499e+08       1.609069770151e+08      -1.455405201237e+08       5.015248348189e-03       7.727975316135e-02 
       9.774712965562e+04       6.994565612798e-08       4.298372796888e+00       2.426347066080e+04       1.152529648346e+04       1.179081024267e-01       1.126576174984e+09       2.477544056934e+00       2.511961025400e+08       2.289485438586e+06       1.250945248262e+07       2.985121549152e-08       1.489513191219e+08       1.737696489242e+08       5.887160085073e+08       5.887160085073e+08       1.565503824003e+08      -1.406491572278e+08       5.017956521332e-03       7.744588804318e-02 
       9.706741044254e+04       7.088990989542e-08       4.326573086828e+00       2.394411965327e+04       1.152526828317e+04       1.187334605627e-01       1.118739472171e+09       2.493769944821e+00       2.442815928872e+08       2.242055043654e+06       1.225029893587e+07       2.985121549152e-08       1.455605128438e+08       1.689864062596e+08       5.733208659701e+08       5.733208659701e+08       1.523120510000e+08      -1.359225364919e+08       5.020671997749e-03       7.761298617580e-02 
       9.639241696288e+04       7.184675750497e-08       4.354950779680e+00       2.362903387267e+04       1.152523990547e+04       1.195645954735e-01       1.110957255805e+09       2.510097517356e+00       2.375574056530e+08       2.195607185544e+06       1.199651384331e+07       2.985121549152e-08       1.422468923509e+08       1.643348227232e+08       5.583312417559e+08       5.583312417559e+08       1.481887653605e+08      -1.313550983967e+08       5.023394821560e-03       7.778105084334e-02 
       9.572211636508e+04       7.281636438128e-08       4.383506916269e+00       2.331815569897e+04       1.152521134934e+04       1.204015475779e-01       1.103229147125e+09       2.526527365798e+00       2.310183024174e+08       2.150121511782e+06       1.174798600165e+07       2.985121549152e-08       1.390087007316e+08       1.598112745390e+08       5.437363852015e+08       5.437363852015e+08       1.441773957253e+08      -1.269414713784e+08       5.026125037102e-03       7.795008532595e-02 
       9.505647602596e+04       7.379889808121e-08       4.412242542841e+00       2.301142829707e+04       1.152518261371e+04       1.212443575775e-01       1.095554769998e+09       2.543060084408e+00       2.246591889373e+08       2.105578091456e+06       1.150460651096e+07       2.985121549152e-08       1.358442210635e+08       1.554122376680e+08       5.295258322712e+08       5.295258322712e+08       1.402748976415e+08      -1.226764654640e+08       5.028862688937e-03       7.812009289970e-02 
       9.439546354910e+04       7.479452832066e-08       4.441158711086e+00       2.270879560605e+04       1.152515369754e+04       1.220930664584e-01       1.087933750908e+09       2.559696270462e+00       2.184751111776e+08       2.061957406490e+06       1.126626872700e+07       2.985121549152e-08       1.327517755031e+08       1.511342850631e+08       5.156893978772e+08       5.156893978772e+08       1.364783096305e+08      -1.185550661219e+08       5.031607821846e-03       7.829107683635e-02 
       9.373904676330e+04       7.580342700177e-08       4.470256478151e+00       2.241020232855e+04       1.152512459977e+04       1.229477154932e-01       1.080365718936e+09       2.576436524266e+00       2.124612514530e+08       2.019240343091e+06       1.103286821447e+07       2.985121549152e-08       1.297297243968e+08       1.469740839992e+08       5.022171684065e+08       5.022171684065e+08       1.327847509237e+08      -1.145724283219e+08       5.034360480832e-03       7.846304040319e-02 
       9.308719372096e+04       7.682576824046e-08       4.499536906667e+00       2.211559392033e+04       1.152509531935e+04       1.238083462431e-01       1.072850305740e+09       2.593281449161e+00       2.066129246750e+08       1.977408183375e+06       1.080430270128e+07       2.985121549152e-08       1.267764654113e+08       1.429283934780e+08       4.890994944490e+08       4.890994944490e+08       1.291914192588e+08      -1.107238707961e+08       5.037120711122e-03       7.863598686291e-02 
       9.243987269659e+04       7.786172839428e-08       4.529001064782e+00       2.182491657995e+04       1.152506585519e+04       1.246750005597e-01       1.065387145539e+09       2.610231651540e+00       2.009255747031e+08       1.936442597168e+06       1.058047203373e+07       2.985121549152e-08       1.238904326844e+08       1.389940617032e+08       4.763269837216e+08       4.763269837216e+08       1.256955887372e+08      -1.070048704942e+08       5.039888558166e-03       7.880991947340e-02 
       9.179705218522e+04       7.891148609058e-08       4.558650026165e+00       2.153811723856e+04       1.152503620623e+04       1.255477205875e-01       1.057975875096e+09       2.627287740859e+00       1.953947707951e+08       1.896325633974e+06       1.036127813262e+07       2.985121549152e-08       1.210700959949e+08       1.351680236252e+08       4.638904941818e+08       4.638904941818e+08       1.222946077396e+08      -1.034110572276e+08       5.042664067638e-03       7.898484148757e-02 
       9.115870090087e+04       7.997522225513e-08       4.588484870046e+00       2.125514354991e+04       1.152500637138e+04       1.264265487654e-01       1.050616133696e+09       2.644450329645e+00       1.900162041566e+08       1.857039715114e+06       1.014662495032e+07       2.985121549152e-08       1.183139599512e+08       1.314472985541e+08       4.517811273272e+08       4.517811273272e+08       1.189858968987e+08      -9.993820849414e+07       5.045447285438e-03       7.916075615320e-02 
       9.052478777507e+04       8.105312014093e-08       4.618506681229e+00       2.097594388043e+04       1.152497634957e+04       1.273115278290e-01       1.043307563134e+09       2.661720033511e+00       1.847856845842e+08       1.818567626020e+06       9.936418428664e+06       2.985121549152e-08       1.156205631987e+08       1.278289878375e+08       4.399902216751e+08       4.399902216751e+08       1.157669471271e+08      -9.658224447915e+07       5.048238257691e-03       7.933766671277e-02 
       8.989528195528e+04       8.214536535752e-08       4.648716550115e+00       2.070046729949e+04       1.152494613970e+04       1.282027008129e-01       1.036049807694e+09       2.679097471165e+00       1.796991372023e+08       1.780892508697e+06       9.730566457743e+06       2.985121549152e-08       1.129884776451e+08       1.243102726032e+08       4.285093464171e+08       4.285093464171e+08       1.126353176997e+08      -9.333922322535e+07       5.051037030751e-03       7.951557640324e-02 
       8.927015280346e+04       8.325214590058e-08       4.679115572735e+00       2.042866356971e+04       1.152491574068e+04       1.291001110522e-01       1.028842514133e+09       2.696583264427e+00       1.747525992880e+08       1.743997854337e+06       9.528978835562e+06       2.985121549152e-08       1.104163077035e+08       1.208884115630e+08       4.173302952445e+08       4.173302952445e+08       1.095886343874e+08      -9.020533596680e+07       5.053843651195e-03       7.969448845595e-02 
       8.864936989453e+04       8.437365218187e-08       4.709704850762e+00       2.016048313756e+04       1.152488515140e+04       1.300038021851e-01       1.021685331664e+09       2.714178038231e+00       1.699422171856e+08       1.707867496085e+06       9.331567228516e+06       2.985121549152e-08       1.079026895523e+08       1.175607388775e+08       4.064450803400e+08       4.064450803400e+08       1.066245876429e+08      -8.717690262102e+07       5.056658165832e-03       7.987440609637e-02 
       8.803290301489e+04       8.551007705960e-08       4.740485491535e+00       1.989587712393e+04       1.152485437076e+04       1.309138181549e-01       1.014577911936e+09       2.731882420647e+00       1.652642433039e+08       1.672485601956e+06       9.138245132691e+06       2.985121549152e-08       1.054462904122e+08       1.143246620798e+08       3.958459265305e+08       3.958459265305e+08       1.037409308358e+08      -8.425036743380e+07       5.059480621698e-03       8.005533254399e-02 
       8.742072216100e+04       8.666161586910e-08       4.771458608087e+00       1.963479731490e+04       1.152482339765e+04       1.318302032122e-01       1.007519909024e+09       2.749697042886e+00       1.607150331974e+08       1.637836667902e+06       8.948927835970e+06       2.985121549152e-08       1.030458078399e+08       1.111776600559e+08       3.855252655971e+08       3.855252655971e+08       1.009354785351e+08      -8.142229477169e+07       5.062311066059e-03       8.023727101206e-02 
       8.681279753786e+04       8.782846645395e-08       4.802625319173e+00       1.937719615265e+04       1.152479223093e+04       1.327530019166e-01       1.000510979402e+09       2.767622539314e+00       1.562910427278e+08       1.603905511018e+06       8.763532380916e+06       2.985121549152e-08       1.006999690374e+08       1.081172810812e+08       3.754757307384e+08       3.754757307384e+08       9.820610484008e+07      -7.868936505717e+07       5.065149546410e-03       8.042022470752e-02 
       8.620909955758e+04       8.901082919741e-08       4.833986749278e+00       1.912302672649e+04       1.152476086950e+04       1.336822591396e-01       9.935507819372e+08       2.785659547462e+00       1.519888253028e+08       1.570677262888e+06       8.581977528432e+06       2.985121549152e-08       9.840753017755e+07       1.051411409103e+08       3.656901511820e+08       3.656901511820e+08       9.555074175546e+07      -7.604837084144e+07       5.067996110480e-03       8.060419683073e-02 
       8.560959883797e+04       9.020890705425e-08       4.865544028653e+00       1.887224276395e+04       1.152472931222e+04       1.346180200659e-01       9.866389778650e+08       2.803808708040e+00       1.478050291917e+08       1.538137363073e+06       8.404183722165e+06       2.985121549152e-08       9.616727574433e+07       1.022469209202e+08       3.561615469415e+08       3.561615469415e+08       9.296737761173e+07      -7.349621301046e+07       5.070850806226e-03       8.078919057532e-02 
       8.501426620105e+04       9.142290558304e-08       4.897298293334e+00       1.862479862210e+04       1.152469755796e+04       1.355603301965e-01       9.797752307766e+08       2.822070664949e+00       1.437363949145e+08       1.506271552734e+06       8.230073053656e+06       2.985121549152e-08       9.397801788866e+07       9.943236630411e+07       3.468831237136e+08       3.468831237136e+08       9.045405552840e+07      -7.102989711943e+07       5.073713681840e-03       8.097520912803e-02 
