# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  116       4.235022314920e-10       1.297728299352e-13      -4.408560595294e-12       0.000000000000e+00       7.280138102473e-12       1.118723510298e-12      -6.377319743234e-15 
  117       4.279220674032e-10       1.311601611433e-13      -4.487788020360e-12       0.000000000000e+00       7.112067408595e-12       1.098395158354e-12      -6.337780064371e-15 
  118       4.323563239017e-10       1.324987989976e-13      -4.565920561092e-12       0.000000000000e+00       6.948698033264e-12       1.078515697270e-12      -6.289828430900e-15 
  119       4.368043602354e-10       1.337873775499e-13      -4.642885324584e-12       0.000000000000e+00       6.790017160076e-12       1.059090001987e-12      -6.234142106623e-15 
  120       4.412654472051e-10       1.350245632129e-13      -4.718609178128e-12       0.000000000000e+00       6.635984653205e-12       1.040120232074e-12      -6.171459125745e-15 
  121       4.457387644220e-10       1.362090561245e-13      -4.793018777240e-12       0.000000000000e+00       6.486532244941e-12       1.021605745985e-12      -6.102579634432e-15 
  122       4.502233975657e-10       1.373395915117e-13      -4.866040593682e-12       0.000000000000e+00       6.341562723241e-12       1.003543015324e-12      -6.028367232357e-15 
  123       4.547183356412e-10       1.384149410549e-13      -4.937600943479e-12       0.000000000000e+00       6.200949119265e-12       9.859255390980e-13      -5.949750314258e-15 
  124       4.592224682368e-10       1.394339142518e-13      -5.007626014947e-12       0.000000000000e+00       6.064533894927e-12       9.687437579789e-13      -5.867723411491e-15 
  125       4.637345827819e-10       1.403953597816e-13      -5.076041896712e-12       0.000000000000e+00       5.932128130432e-12       9.519849685636e-13      -5.783348533579e-15 
  126       4.682533618036e-10       1.412981668695e-13      -5.142774605734e-12       0.000000000000e+00       5.803510711823e-12       9.356332376316e-13      -5.697756509768e-15 
  127       4.727773801856e-10       1.421412666501e-13      -5.207750115326e-12       0.000000000000e+00       5.678427518524e-12       9.196693164053e-13      -5.612148330580e-15 
  128       4.773051024245e-10       1.429236335323e-13      -5.270894383179e-12       0.000000000000e+00       5.556590610883e-12       9.040705548085e-13      -5.527796489363e-15 
  129       4.818350451977e-10       1.436443312012e-13      -5.332134740935e-12       0.000000000000e+00       5.437740119065e-12       8.888161418727e-13      -5.445799666394e-15 
  130       4.863662910526e-10       1.443026534342e-13      -5.391404175741e-12       0.000000000000e+00       5.321839311548e-12       8.739036590442e-13      -5.366313504885e-15 
  131       4.908980261492e-10       1.448980013828e-13      -5.448637573529e-12       0.000000000000e+00       5.208899490120e-12       8.593341892158e-13      -5.289237592612e-15 
