# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  151       5.798882608307e-10       1.433031552680e-13      -6.072381733846e-12       0.000000000000e+00       3.480726578209e-12       6.276858955036e-13      -3.970635297874e-15 
  152       5.841581632952e-10       1.425716985836e-13      -6.073326625063e-12       0.000000000000e+00       3.415115191396e-12       6.183508408634e-13      -3.903959603749e-15 
  153       5.884020197657e-10       1.417844140021e-13      -6.071048326118e-12       0.000000000000e+00       3.351177664904e-12       6.091982136318e-13      -3.837071331651e-15 
  154       5.926185075099e-10       1.409427378620e-13      -6.065508567444e-12       0.000000000000e+00       3.288867066726e-12       6.002236875054e-13      -3.770017644461e-15 
  155       5.968062606572e-10       1.400482150107e-13      -6.056670693998e-12       0.000000000000e+00       3.228128938293e-12       5.914220432035e-13      -3.702845811571e-15 
  156       6.009638693951e-10       1.391025005468e-13      -6.044499704943e-12       0.000000000000e+00       3.168901137674e-12       5.827871492005e-13      -3.635603189402e-15 
  157       6.050898791648e-10       1.381073615634e-13      -6.028962293331e-12       0.000000000000e+00       3.111113682769e-12       5.743119424587e-13      -3.568337201932e-15 
  158       6.091827898574e-10       1.370646788904e-13      -6.010026885784e-12       0.000000000000e+00       3.054688594510e-12       5.659884091613e-13      -3.501095321221e-15 
  159       6.132410550098e-10       1.359764488384e-13      -5.987663682175e-12       0.000000000000e+00       2.999539740052e-12       5.578075654447e-13      -3.433925047931e-15 
  160       6.172630810004e-10       1.348447849404e-13      -5.961844695312e-12       0.000000000000e+00       2.945572675973e-12       5.497594381320e-13      -3.366873891858e-15 
  161       6.212473378792e-10       1.336718713143e-13      -5.932543676389e-12       0.000000000000e+00       2.892703999821e-12       5.418353902142e-13      -3.299987549574e-15 
  162       6.251927045583e-10       1.324598144537e-13      -5.899735800620e-12       0.000000000000e+00       2.840921657086e-12       5.340353688499e-13      -3.233304297180e-15 
