# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ULAfld         14:(.)w_ULAfld           15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       4.789053641894e+08       3.295606814473e-15       9.678085898486e-04       4.948356740107e+11       1.267779130798e+04       2.647243532753e-05       6.071462276143e+12       5.587643553301e-04       1.447364385047e+23       2.692536656248e+17       1.471167223489e+18       2.985121549152e-08       5.078079280874e+06      -9.999999999909e-01       1.001241653480e+23       2.448623442736e+23       2.448623442736e+23       8.162020128423e+22      -3.373408631528e+26       3.995277139216e-04       8.164692940738e-02 
       4.755763298321e+08       3.341906739763e-15       9.745832394401e-04       4.879800544502e+11       1.267779130121e+04       2.665774236288e-05       6.029257470083e+12       5.626756974933e-04       1.407537581689e+23       2.636775852189e+17       1.440700240952e+18       2.985121549152e-08       5.078079280873e+06      -9.999999999907e-01       9.736907099454e+22       2.381245335412e+23       2.381245335412e+23       7.937427638780e+22      -3.257778926541e+26       3.997552600178e-04       8.160052745200e-02 
       4.722704367266e+08       3.388857131543e-15       9.814053082664e-04       4.812194150280e+11       1.267779129438e+04       2.684434654731e-05       5.987346044006e+12       5.666144189347e-04       1.368806683603e+23       2.582169820619e+17       1.410864211175e+18       2.985121549152e-08       5.078079280872e+06      -9.999999999905e-01       9.468978795839e+22       2.315721253999e+23       2.315721253999e+23       7.719015210624e+22      -3.146112640147e+26       3.999828063172e-04       8.155417880090e-02 
       4.689875240102e+08       3.436467128193e-15       9.882751346595e-04       4.745524398557e+11       1.267779128751e+04       2.703225696086e-05       5.945725958527e+12       5.705807113077e-04       1.331141535010e+23       2.528694646900e+17       1.381646067510e+18       2.985121549152e-08       5.078079280871e+06      -9.999999999903e-01       9.208423015648e+22       2.252000181730e+23       2.252000181730e+23       7.506612788581e+22      -3.038273918945e+26       4.002103528213e-04       8.150788336707e-02 
       4.657274319382e+08       3.484745996476e-15       9.951930478564e-04       4.679778312754e+11       1.267779128060e+04       2.722148274714e-05       5.904395188438e+12       5.745747676069e-04       1.294512809916e+23       2.476326911649e+17       1.353033013909e+18       2.985121549152e-08       5.078079280870e+06      -9.999999999901e-01       8.955036890796e+22       2.190032505653e+23       2.190032505653e+23       7.300054996652e+22      -2.934131566158e+26       4.004378995317e-04       8.146164106372e-02 
       4.624900018766e+08       3.533703133345e-15       1.002159386189e-03       4.614943096079e+11       1.267779127363e+04       2.741203311374e-05       5.863351722611e+12       5.785967821784e-04       1.258891989288e+23       2.425043680488e+17       1.325012519322e+18       2.985121549152e-08       5.078079280869e+06      -9.999999999899e-01       8.708623135475e+22       2.129769978005e+23       2.129769978005e+23       7.099181009452e+22      -2.833558882018e+26       4.006654464499e-04       8.141545180429e-02 
       4.592750762942e+08       3.583348067769e-15       1.009174487990e-03       4.551006129027e+11       1.267779126661e+04       2.760391733274e-05       5.822593563894e+12       5.826469507281e-04       1.224251338844e+23       2.374822493992e+17       1.297572312213e+18       2.985121549152e-08       5.078079280868e+06      -9.999999999897e-01       8.468989892549e+22       2.071165678644e+23       2.071165678644e+23       6.903834426996e+22      -2.736433509622e+26       4.008929935776e-04       8.136931550245e-02 
       4.560824987545e+08       3.633690462588e-15       1.016238697048e-03       4.487954966931e+11       1.267779125955e+04       2.779714474108e-05       5.782118729021e+12       5.867254703324e-04       1.190563887458e+23       2.325641357860e+17       1.270700375178e+18       2.985121549152e-08       5.078079280867e+06      -9.999999999895e-01       8.235950584167e+22       2.014173978520e+23       2.014173978520e+23       6.713863152917e+22      -2.642637286074e+26       4.011205409162e-04       8.132323207209e-02 
       4.529121139087e+08       3.684740116398e-15       1.023352355332e-03       4.425777337536e+11       1.267779125244e+04       2.799172474111e-05       5.741925248512e+12       5.908325394466e-04       1.157803406166e+23       2.277478733278e+17       1.244384939688e+18       2.985121549152e-08       5.078079280866e+06      -9.999999999892e-01       8.009323766504e+22       1.958750504144e+23       1.958750504144e+23       6.529119276054e+22      -2.552056098729e+26       4.013480884675e-04       8.127720142732e-02 
       4.497637674879e+08       3.736506965450e-15       1.030515808452e-03       4.364461138609e+11       1.267779124527e+04       2.818766680094e-05       5.702011166577e+12       5.949683579158e-04       1.125944387737e+23       2.230313527490e+17       1.218614480934e+18       2.985121549152e-08       5.078079280864e+06      -9.999999999890e-01       7.788932988482e+22       1.904852103043e+23       1.904852103043e+23       6.349458955283e+22      -2.464579746358e+26       4.015756362330e-04       8.123122348249e-02 
       4.466373062954e+08       3.789001085594e-15       1.037729403834e-03       4.303994435590e+11       1.267779123806e+04       2.838498045501e-05       5.662374541021e+12       5.991331269835e-04       1.094962026818e+23       2.184125084556e+17       1.193377712776e+18       2.985121549152e-08       5.078079280863e+06      -9.999999999888e-01       7.574606654387e+22       1.852436810159e+23       1.852436810159e+23       6.174742307523e+22      -2.380101805083e+26       4.018031842143e-04       8.118529815217e-02 
       4.435325781996e+08       3.842232694232e-15       1.044993496180e-03       4.244365459262e+11       1.267779123080e+04       2.858367530447e-05       5.623013443149e+12       6.033270493021e-04       1.064832200621e+23       2.138893176309e+17       1.168663582807e+18       2.985121549152e-08       5.078079280862e+06      -9.999999999885e-01       7.366177890268e+22       1.801463815177e+23       1.801463815177e+23       6.004833298828e+22      -2.298519498898e+26       4.020307324131e-04       8.113942535114e-02 
       4.404494321263e+08       3.896212152310e-15       1.052308436556e-03       4.185562603461e+11       1.267779122348e+04       2.878376101768e-05       5.583925957676e+12       6.075503289424e-04       1.035531450138e+23       2.094597993494e+17       1.144461267506e+18       2.985121549152e-08       5.078079280861e+06      -9.999999999883e-01       7.163484414008e+22       1.751893430750e+23       1.751893430750e+23       5.839599638463e+22      -2.219733574631e+26       4.022582808310e-04       8.109360499443e-02 
       4.373877180515e+08       3.950949966334e-15       1.059674581484e-03       4.127574422824e+11       1.267779121611e+04       2.898524733069e-05       5.545110182628e+12       6.118031714039e-04       1.007036961877e+23       2.051220137096e+17       1.120760167500e+18       2.985121549152e-08       5.078079280860e+06      -9.999999999880e-01       6.966368408967e+22       1.703687061595e+23       1.703687061595e+23       5.678912675911e+22      -2.143648181195e+26       4.024858294698e-04       8.104783699726e-02 
       4.343472869942e+08       4.006456790416e-15       1.067092289304e-03       4.070389630552e+11       1.267779120870e+04       2.918814404769e-05       5.506564229254e+12       6.160857836244e-04       9.793265500995e+22       2.008740609839e+17       1.097549902925e+18       2.985121549152e-08       5.078079280858e+06      -9.999999999878e-01       6.774676401113e+22       1.656807174450e+23       1.656807174450e+23       5.522647300703e+22      -2.070170752974e+26       4.027133783310e-04       8.100212127510e-02 
       4.313279910087e+08       4.062743428347e-15       1.074561920177e-03       4.013997096218e+11       1.267779120123e+04       2.939246104151e-05       5.468286221931e+12       6.203983739902e-04       9.523786395485e+22       1.967140807871e+17       1.074820308876e+18       2.985121549152e-08       5.078079280857e+06      -9.999999999875e-01       6.588259139526e+22       1.611217268845e+23       1.611217268845e+23       5.370681845004e+22      -1.999211897207e+26       4.029409274163e-04       8.095645774364e-02 
       4.283296831781e+08       4.119820835700e-15       1.082083839719e-03       3.958385843602e+11       1.267779119371e+04       2.959820825408e-05       5.430274298075e+12       6.247411523464e-04       9.261722486475e+22       1.926402512614e+17       1.052561430957e+18       2.985121549152e-08       5.078079280856e+06      -9.999999999873e-01       6.406971480188e+22       1.566881848683e+23       1.566881848683e+23       5.222897988888e+22      -1.930685285234e+26       4.031684767275e-04       8.091084631877e-02 
       4.253522176064e+08       4.177700121961e-15       1.089658411729e-03       3.903545048550e+11       1.267779118613e+04       2.980539569693e-05       5.392526608050e+12       6.291143300069e-04       9.006869731655e+22       1.886507882786e+17       1.030763520923e+18       2.985121549152e-08       5.078079280854e+06      -9.999999999870e-01       6.230672272977e+22       1.523766394606e+23       1.523766394606e+23       5.079180668211e+22      -1.864507547467e+26       4.033960262663e-04       8.086528691664e-02 
       4.223954494121e+08       4.236392552694e-15       1.097286005461e-03       3.849464036872e+11       1.267779117850e+04       3.001403345167e-05       5.355041315075e+12       6.335181197649e-04       8.759029703303e+22       1.847439446587e+17       1.009417032408e+18       2.985121549152e-08       5.078079280853e+06      -9.999999999867e-01       6.059224251767e+22       1.481837337117e+23       1.481837337117e+23       4.939417985023e+22      -1.800598171962e+26       4.036235760344e-04       8.081977945358e-02 
       4.194592347207e+08       4.295909551731e-15       1.104966991988e-03       3.796132282259e+11       1.267779117082e+04       3.022413167049e-05       5.317816595139e+12       6.379527359029e-04       8.518009433788e+22       1.809180094046e+17       9.885126167448e+17       2.985121549152e-08       5.078079280851e+06      -9.999999999864e-01       5.892493927555e+22       1.441062030441e+23       1.441062030441e+23       4.803501120448e+22      -1.738879406469e+26       4.038511260335e-04       8.077432384616e-02 
       4.165434306576e+08       4.356262703397e-15       1.112701744205e-03       3.743539404239e+11       1.267779116309e+04       3.043570057661e-05       5.280850636912e+12       6.424183942035e-04       8.283621265326e+22       1.771713069531e+17       9.680411188731e+17       2.985121549152e-08       5.078079280850e+06      -9.999999999862e-01       5.730351484524e+22       1.401408727109e+23       1.401408727109e+23       4.671324249950e+22      -1.679276163840e+26       4.040786762654e-04       8.072892001119e-02 
       4.136478953418e+08       4.417463754764e-15       1.120490640460e-03       3.691675166157e+11       1.267779115530e+04       3.064875046487e-05       5.244141641651e+12       6.469153119598e-04       8.055682703871e+22       1.735021964409e+17       9.479935733275e+17       2.985121549152e-08       5.078079280849e+06      -9.999999999859e-01       5.572670678971e+22       1.362846553242e+23       1.362846553242e+23       4.542784460947e+22      -1.621715930674e+26       4.043062267319e-04       8.068356786566e-02 
       4.107724878783e+08       4.479524617939e-15       1.128334059104e-03       3.640529473176e+11       1.267779114746e+04       3.086329170212e-05       5.207687823119e+12       6.514437079859e-04       7.834016277023e+22       1.699090709858e+17       9.283612003119e+17       2.985121549152e-08       5.078079280847e+06      -9.999999999856e-01       5.419328741010e+22       1.325345484506e+23       1.325345484506e+23       4.417781672678e+22      -1.566128679100e+26       4.045337774347e-04       8.063826732681e-02 
