# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  123       1.071568059427e-12       2.556164674377e-15      -4.112018139481e-14       1.397798745258e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  124       1.021793865961e-12       2.538197064995e-15      -3.986433606566e-14       1.377880879370e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  125       9.737371226567e-13       2.519443429419e-15      -3.861311489432e-14       1.357771686630e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  126       9.273565962778e-13       2.499925081627e-15      -3.736765599516e-14       1.337493039528e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  127       8.826015280529e-13       2.479664325380e-15      -3.612907690169e-14       1.317066959274e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  128       8.394113900006e-13       2.458684461719e-15      -3.489847324185e-14       1.296515603713e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  129       7.977306940200e-13       2.437008888597e-15      -3.367690697859e-14       1.275860686190e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  130       7.575557735159e-13       2.414658272181e-15      -3.246537248694e-14       1.255121685749e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  131       7.188926971742e-13       2.391653077964e-15      -3.126482423481e-14       1.234317416836e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  132       6.817425416051e-13       2.368014451808e-15      -3.007618549856e-14       1.213466564747e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  133       6.461012553826e-13       2.343764220944e-15      -2.890034696364e-14       1.192587669466e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
