# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  146       9.932750208280e-10       1.150446456170e-12      -7.712271990608e-12       2.686105863413e-15       4.081746247774e-12       7.178989352258e-13      -6.210941733693e-15 
  147       9.971819572620e-10       1.159313944430e-12      -7.978939808152e-12       2.719542612663e-15       4.002960960521e-12       7.074387124963e-13      -6.142594590907e-15 
  148       1.001177219563e-09       1.167904664620e-12      -8.243623042414e-12       2.753214600084e-15       3.926071602601e-12       6.971740668096e-13      -6.073461560264e-15 
  149       1.005260456707e-09       1.176213886180e-12      -8.506144963533e-12       2.787122113009e-15       3.851066205038e-12       6.871048363385e-13      -6.003592640330e-15 
  150       1.009431018489e-09       1.184237047294e-12      -8.766328534461e-12       2.821265379321e-15       3.777925692987e-12       6.772300394882e-13      -5.933038198271e-15 
  151       1.013687948180e-09       1.191969759488e-12      -9.023996470090e-12       2.855644565779e-15       3.706623720324e-12       6.675478550583e-13      -5.861848950506e-15 
  152       1.018029975187e-09       1.199407812223e-12      -9.278971296391e-12       2.890259776326e-15       3.637126504221e-12       6.580556024041e-13      -5.790075943361e-15 
  153       1.022455507709e-09       1.206547177491e-12      -9.531075409551e-12       2.925111050412e-15       3.569392659730e-12       6.487497215984e-13      -5.717770533726e-15 
  154       1.026962625399e-09       1.213384014404e-12      -9.780131135104e-12       2.960198361311e-15       3.503373034365e-12       6.396257535935e-13      -5.644984369713e-15 
  155       1.031549072018e-09       1.219914673795e-12      -1.002596078707e-11       2.995521614433e-15       3.439010542680e-12       6.306783203827e-13      -5.571769371308e-15 
  156       1.036212248096e-09       1.226135702806e-12      -1.026838672709e-11       3.031080645645e-15       3.376240000855e-12       6.219011051623e-13      -5.498177711030e-15 
  157       1.040949203589e-09       1.232043849484e-12      -1.050723142355e-11       3.066875219589e-15       3.314987961273e-12       6.132868324928e-13      -5.424261794583e-15 
  158       1.045756630540e-09       1.237636067378e-12      -1.074231751075e-11       3.102905027994e-15       3.255172547105e-12       6.048272484613e-13      -5.350074241516e-15 
