# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2118       2.591861072223e-11       5.395180591944e-13      -4.906581859961e-13       0.000000000000e+00 
 2119       2.581190149115e-11       5.410942006777e-13      -4.717150369209e-13       0.000000000000e+00 
 2120       2.570448372535e-11       5.427707602571e-13      -4.530831148898e-13       0.000000000000e+00 
 2121       2.559638361893e-11       5.445458958988e-13      -4.347666376943e-13       0.000000000000e+00 
 2122       2.548762746924e-11       5.464177578297e-13      -4.167698363491e-13       0.000000000000e+00 
 2123       2.537824167697e-11       5.483844885281e-13      -3.990969551066e-13       0.000000000000e+00 
 2124       2.526825274631e-11       5.504442227147e-13      -3.817522514711e-13       0.000000000000e+00 
 2125       2.515768728507e-11       5.525950873424e-13      -3.647399962139e-13       0.000000000000e+00 
 2126       2.504657200479e-11       5.548352015877e-13      -3.480644733870e-13       0.000000000000e+00 
 2127       2.493493372086e-11       5.571626768406e-13      -3.317299803383e-13       0.000000000000e+00 
 2128       2.482279935267e-11       5.595756166956e-13      -3.157408277257e-13       0.000000000000e+00 
 2129       2.471019592369e-11       5.620721169420e-13      -3.001013395316e-13       0.000000000000e+00 
 2130       2.459715056163e-11       5.646502655547e-13      -2.848158530775e-13       0.000000000000e+00 
 2131       2.448369049856e-11       5.673081426848e-13      -2.698887190385e-13       0.000000000000e+00 
 2132       2.436984307100e-11       5.700438206497e-13      -2.553243014577e-13       0.000000000000e+00 
 2133       2.425563572009e-11       5.728553639243e-13      -2.411269777606e-13       0.000000000000e+00 
 2134       2.414109599168e-11       5.757408291313e-13      -2.273011387697e-13       0.000000000000e+00 
 2135       2.402625153646e-11       5.786982650317e-13      -2.138511887193e-13       0.000000000000e+00 
 2136       2.391113011009e-11       5.817257125153e-13      -2.007815452692e-13       0.000000000000e+00 
 2137       2.379575957331e-11       5.848212045916e-13      -1.880966395200e-13       0.000000000000e+00 
 2138       2.368016789210e-11       5.879827663802e-13      -1.758009160271e-13       0.000000000000e+00 
 2139       2.356438313774e-11       5.912084151012e-13      -1.638988328153e-13       0.000000000000e+00 
 2140       2.344843348700e-11       5.944961600661e-13      -1.523948613934e-13       0.000000000000e+00 
 2141       2.333234722220e-11       5.978440026682e-13      -1.412934867685e-13       0.000000000000e+00 
 2142       2.321615273139e-11       6.012499363731e-13      -1.305992074607e-13       0.000000000000e+00 
 2143       2.309987746066e-11       6.047119287197e-13      -1.203154963893e-13       0.000000000000e+00 
 2144       2.298354476312e-11       6.082278672078e-13      -1.104416757444e-13       0.000000000000e+00 
 2145       2.286717702865e-11       6.117956130218e-13      -1.009760207970e-13       0.000000000000e+00 
 2146       2.275079672983e-11       6.154130189775e-13      -9.191679707587e-14       0.000000000000e+00 
 2147       2.263442642201e-11       6.190779295116e-13      -8.326226035507e-14       0.000000000000e+00 
 2148       2.251808874343e-11       6.227881806723e-13      -7.501065664126e-14       0.000000000000e+00 
 2149       2.240180641531e-11       6.265416001090e-13      -6.716022216105e-14       0.000000000000e+00 
 2150       2.228560224194e-11       6.303360070629e-13      -5.970918334834e-14       0.000000000000e+00 
 2151       2.216949911079e-11       6.341692123564e-13      -5.265575683167e-14       0.000000000000e+00 
 2152       2.205351999256e-11       6.380390183840e-13      -4.599814942157e-14       0.000000000000e+00 
 2153       2.193768794136e-11       6.419432191016e-13      -3.973455809791e-14       0.000000000000e+00 
 2154       2.182202609472e-11       6.458796000175e-13      -3.386316999721e-14       0.000000000000e+00 
 2155       2.170655767374e-11       6.498459381815e-13      -2.838216240005e-14       0.000000000000e+00 
 2156       2.159130598315e-11       6.538400021759e-13      -2.328970271836e-14       0.000000000000e+00 
 2157       2.147629441145e-11       6.578595521050e-13      -1.858394848279e-14       0.000000000000e+00 
 2158       2.136154643095e-11       6.619023395856e-13      -1.426304733005e-14       0.000000000000e+00 
 2159       2.124708559792e-11       6.659661077367e-13      -1.032513699027e-14       0.000000000000e+00 
 2160       2.113293555265e-11       6.700485911702e-13      -6.768345274312e-15       0.000000000000e+00 
 2161       2.101912001956e-11       6.741475159803e-13      -3.590790061163e-15       0.000000000000e+00 
 2162       2.090566280728e-11       6.782605997340e-13      -7.905792852446e-16       0.000000000000e+00 
 2163       2.079258780877e-11       6.823855514613e-13       1.634189076228e-15       0.000000000000e+00 
 2164       2.067991900141e-11       6.865200716451e-13       3.685427015901e-15       0.000000000000e+00 
 2165       2.056768044707e-11       6.906618522111e-13       5.365056508933e-15       0.000000000000e+00 
 2166       2.045589629225e-11       6.948085765186e-13       6.675009525655e-15       0.000000000000e+00 
 2167       2.034459076813e-11       6.989579193498e-13       7.617228044221e-15       0.000000000000e+00 
 2168       2.023378819069e-11       7.031075469004e-13       8.193664063259e-15       0.000000000000e+00 
 2169       2.012351296082e-11       7.072551167696e-13       8.406279614531e-15       0.000000000000e+00 
 2170       2.001378956437e-11       7.113982779501e-13       8.257046775584e-15       0.000000000000e+00 
 2171       1.990464257231e-11       7.155346708184e-13       7.747947682402e-15       0.000000000000e+00 
 2172       1.979609664075e-11       7.196619271246e-13       6.880974542065e-15       0.000000000000e+00 
 2173       1.968817651111e-11       7.237776699828e-13       5.658129645396e-15       0.000000000000e+00 
 2174       1.958090701015e-11       7.278795138610e-13       4.081425379623e-15       0.000000000000e+00 
 2175       1.947431305014e-11       7.319650645715e-13       2.152884241026e-15       0.000000000000e+00 
 2176       1.936841962887e-11       7.360319192606e-13      -1.254611524048e-16       0.000000000000e+00 
 2177       1.926325182980e-11       7.400776663989e-13      -2.751568048317e-15       0.000000000000e+00 
 2178       1.915883482217e-11       7.440998857716e-13      -5.723383547341e-15       0.000000000000e+00 
 2179       1.905519386104e-11       7.480961484680e-13      -9.038844590437e-15       0.000000000000e+00 
 2180       1.895235428742e-11       7.520640168725e-13      -1.269587794624e-14       0.000000000000e+00 
 2181       1.885034152838e-11       7.560010446539e-13      -1.669240019841e-14       0.000000000000e+00 
 2182       1.874917830737e-11       7.599049627440e-13      -2.102575286715e-14       0.000000000000e+00 
 2183       1.864887625471e-11       7.637742386554e-13      -2.569100365712e-14       0.000000000000e+00 
 2184       1.854944424101e-11       7.676075208963e-13      -3.068263378734e-14       0.000000000000e+00 
 2185       1.845089116184e-11       7.714034533180e-13      -3.599510179525e-14       0.000000000000e+00 
 2186       1.835322593776e-11       7.751606751098e-13      -4.162284350991e-14       0.000000000000e+00 
 2187       1.825645751435e-11       7.788778207934e-13      -4.756027202507e-14       0.000000000000e+00 
 2188       1.816059486218e-11       7.825535202182e-13      -5.380177767231e-14       0.000000000000e+00 
 2189       1.806564697693e-11       7.861863985557e-13      -6.034172799413e-14       0.000000000000e+00 
 2190       1.797162287934e-11       7.897750762946e-13      -6.717446771708e-14       0.000000000000e+00 
 2191       1.787853161525e-11       7.933181692352e-13      -7.429431872488e-14       0.000000000000e+00 
 2192       1.778638225566e-11       7.968142884845e-13      -8.169558003151e-14       0.000000000000e+00 
 2193       1.769518389672e-11       8.002620404510e-13      -8.937252775439e-14       0.000000000000e+00 
 2194       1.760494565976e-11       8.036600268393e-13      -9.731941508740e-14       0.000000000000e+00 
 2195       1.751567669133e-11       8.070068446450e-13      -1.055304722741e-13       0.000000000000e+00 
 2196       1.742738616321e-11       8.103010861494e-13      -1.139999065807e-13       0.000000000000e+00 
 2197       1.734008327246e-11       8.135413389145e-13      -1.227219022694e-13       0.000000000000e+00 
 2198       1.725377724141e-11       8.167261857774e-13      -1.316906205712e-13       0.000000000000e+00 
 2199       1.716847731771e-11       8.198542048457e-13      -1.409001996594e-13       0.000000000000e+00 
 2200       1.708419277435e-11       8.229239694916e-13      -1.503447546224e-13       0.000000000000e+00 
 2201       1.700093290969e-11       8.259340483472e-13      -1.600183774368e-13       0.000000000000e+00 
 2202       1.691870704748e-11       8.288830052991e-13      -1.699151369409e-13       0.000000000000e+00 
 2203       1.683752453687e-11       8.317693994830e-13      -1.800290788072e-13       0.000000000000e+00 
 2204       1.675739475246e-11       8.345917852789e-13      -1.903542255163e-13       0.000000000000e+00 
 2205       1.667832709433e-11       8.373487123056e-13      -2.008845763293e-13       0.000000000000e+00 
 2206       1.660033098804e-11       8.400387254155e-13      -2.116141072611e-13       0.000000000000e+00 
 2207       1.652341588466e-11       8.426603646897e-13      -2.225367710539e-13       0.000000000000e+00 
 2208       1.644759126083e-11       8.452121654321e-13      -2.336464971498e-13       0.000000000000e+00 
 2209       1.637286661872e-11       8.476926581651e-13      -2.449371916644e-13       0.000000000000e+00 
 2210       1.629925148614e-11       8.501003686235e-13      -2.564027373594e-13       0.000000000000e+00 
 2211       1.622675541647e-11       8.524338177501e-13      -2.680369936160e-13       0.000000000000e+00 
 2212       1.615538798877e-11       8.546915216898e-13      -2.798337964082e-13       0.000000000000e+00 
 2213       1.608515880776e-11       8.568719917849e-13      -2.917869582755e-13       0.000000000000e+00 
 2214       1.601607750386e-11       8.589737345694e-13      -3.038902682963e-13       0.000000000000e+00 
 2215       1.594815373321e-11       8.609952517644e-13      -3.161374920610e-13       0.000000000000e+00 
 2216       1.588139717769e-11       8.629350402724e-13      -3.285223716449e-13       0.000000000000e+00 
 2217       1.581581754495e-11       8.647915921721e-13      -3.410386255817e-13       0.000000000000e+00 
 2218       1.575142456846e-11       8.665633947136e-13      -3.536799488361e-13       0.000000000000e+00 
 2219       1.568822800749e-11       8.682489303128e-13      -3.664400127774e-13       0.000000000000e+00 
 2220       1.562623764717e-11       8.698466765462e-13      -3.793124651524e-13       0.000000000000e+00 
 2221       1.556546054835e-11       8.713553629131e-13      -3.922910387317e-13       0.000000000000e+00 
 2222       1.550589277733e-11       8.727747429810e-13      -4.053698780857e-13       0.000000000000e+00 
 2223       1.544752762167e-11       8.741048273191e-13      -4.185432149090e-13       0.000000000000e+00 
 2224       1.539035833537e-11       8.753456271944e-13      -4.318052595186e-13       0.000000000000e+00 
 2225       1.533437813879e-11       8.764971545730e-13      -4.451502008293e-13       0.000000000000e+00 
 2226       1.527958021864e-11       8.775594221207e-13      -4.585722063300e-13       0.000000000000e+00 
 2227       1.522595772790e-11       8.785324432042e-13      -4.720654220592e-13       0.000000000000e+00 
 2228       1.517350378585e-11       8.794162318922e-13      -4.856239725804e-13       0.000000000000e+00 
 2229       1.512221147794e-11       8.802108029566e-13      -4.992419609587e-13       0.000000000000e+00 
 2230       1.507207385583e-11       8.809161718729e-13      -5.129134687357e-13       0.000000000000e+00 
 2231       1.502308393728e-11       8.815323548222e-13      -5.266325559057e-13       0.000000000000e+00 
 2232       1.497523470616e-11       8.820593686912e-13      -5.403932608914e-13       0.000000000000e+00 
 2233       1.492851911238e-11       8.824972310741e-13      -5.541896005198e-13       0.000000000000e+00 
 2234       1.488293007187e-11       8.828459602730e-13      -5.680155699974e-13       0.000000000000e+00 
 2235       1.483846046649e-11       8.831055752994e-13      -5.818651428867e-13       0.000000000000e+00 
 2236       1.479510314408e-11       8.832760958748e-13      -5.957322710816e-13       0.000000000000e+00 
 2237       1.475285091831e-11       8.833575424322e-13      -6.096108847829e-13       0.000000000000e+00 
 2238       1.471169656872e-11       8.833499361166e-13      -6.234948924745e-13       0.000000000000e+00 
